user_id,visit_number,date,page_visited,time_spent,conversion_step
707,5,11/04/2024,Signup,217,None
268,4,11/04/2024,Signup,136,None
906,1,11/04/2024,Signup,290,None
499,4,11/04/2024,Pricing,65,None
809,2,11/04/2024,Signup,78,None
951,5,11/04/2024,Features,109,None
948,4,11/04/2024,Signup,199,None
48,1,11/04/2024,Features,225,None
773,3,11/04/2024,Signup,113,None
907,2,11/04/2024,Features,103,Purchase
498,2,11/04/2024,Features,111,None
255,4,11/04/2024,Signup,51,None
647,2,11/04/2024,Features,207,None
375,5,11/04/2024,Features,114,None
429,2,11/04/2024,Signup,220,None
329,5,11/04/2024,Homepage,49,None
393,2,12/04/2024,Homepage,132,None
201,5,12/04/2024,Pricing,49,None
493,1,12/04/2024,Homepage,63,None
742,1,12/04/2024,Pricing,141,Signup
19,2,12/04/2024,Pricing,157,Purchase
3,2,12/04/2024,Signup,178,Signup
198,2,12/04/2024,Features,139,None
222,5,12/04/2024,Pricing,165,Purchase
506,3,12/04/2024,Signup,171,Signup
230,2,12/04/2024,Features,141,None
613,2,12/04/2024,Signup,141,Purchase
363,4,12/04/2024,Pricing,181,None
158,2,12/04/2024,Signup,121,None
156,3,12/04/2024,Homepage,100,None
658,1,12/04/2024,Features,144,None
443,4,12/04/2024,Homepage,246,None
396,4,12/04/2024,Signup,243,None
306,4,12/04/2024,Features,98,None
329,1,12/04/2024,Signup,234,None
345,5,12/04/2024,Features,77,Signup
516,5,12/04/2024,Signup,188,None
625,1,12/04/2024,Signup,105,None
12,4,12/04/2024,Features,180,None
826,3,12/04/2024,Homepage,161,None
435,1,12/04/2024,Homepage,180,Purchase
656,4,12/04/2024,Signup,96,Signup
954,4,12/04/2024,Features,67,Signup
132,2,13/04/2024,Pricing,176,None
887,1,13/04/2024,Pricing,214,None
997,5,13/04/2024,Signup,217,Signup
957,4,13/04/2024,Signup,69,Purchase
936,5,13/04/2024,Pricing,112,Signup
511,5,13/04/2024,Features,217,Signup
982,2,13/04/2024,Features,193,None
158,2,13/04/2024,Features,100,Purchase
950,1,13/04/2024,Features,117,None
68,1,13/04/2024,Signup,121,None
569,4,13/04/2024,Homepage,176,Signup
204,3,13/04/2024,Homepage,174,None
376,4,13/04/2024,Homepage,78,Signup
80,5,13/04/2024,Features,263,None
302,1,13/04/2024,Pricing,210,None
603,1,13/04/2024,Homepage,57,Purchase
80,1,13/04/2024,Features,43,None
226,1,13/04/2024,Features,148,None
12,3,13/04/2024,Features,208,None
504,4,13/04/2024,Homepage,266,None
134,1,13/04/2024,Features,280,Signup
927,3,13/04/2024,Homepage,241,None
187,2,13/04/2024,Pricing,248,None
581,3,13/04/2024,Features,175,None
316,1,13/04/2024,Homepage,115,None
545,1,13/04/2024,Pricing,132,Signup
806,3,13/04/2024,Signup,229,Purchase
172,1,13/04/2024,Features,249,Signup
638,1,14/04/2024,Signup,102,Purchase
317,3,14/04/2024,Homepage,76,None
558,4,14/04/2024,Features,116,None
286,5,14/04/2024,Signup,299,Signup
251,4,14/04/2024,Features,139,None
156,3,14/04/2024,Features,205,None
744,1,14/04/2024,Pricing,55,None
796,4,14/04/2024,Signup,267,None
30,3,14/04/2024,Signup,153,None
127,3,14/04/2024,Features,107,None
73,2,14/04/2024,Pricing,69,None
76,1,14/04/2024,Homepage,124,None
98,2,14/04/2024,Features,203,Purchase
207,5,14/04/2024,Pricing,76,Signup
551,3,14/04/2024,Homepage,161,None
268,3,14/04/2024,Signup,203,None
459,1,14/04/2024,Homepage,295,Signup
759,2,14/04/2024,Pricing,53,Signup
858,2,14/04/2024,Signup,230,None
33,1,14/04/2024,Homepage,75,None
691,2,14/04/2024,Signup,141,Signup
41,1,14/04/2024,Signup,46,None
199,2,14/04/2024,Signup,67,None
287,1,14/04/2024,Features,75,None
663,5,14/04/2024,Features,279,None
124,1,14/04/2024,Signup,266,Purchase
588,1,14/04/2024,Signup,293,None
292,2,15/04/2024,Homepage,103,None
469,2,15/04/2024,Homepage,293,Signup
965,1,15/04/2024,Features,282,None
576,1,15/04/2024,Homepage,61,None
773,2,15/04/2024,Pricing,257,Signup
690,3,15/04/2024,Homepage,220,Signup
885,4,15/04/2024,Homepage,260,None
158,5,15/04/2024,Homepage,103,None
704,1,15/04/2024,Features,204,None
830,2,15/04/2024,Features,197,None
604,4,15/04/2024,Homepage,281,None
624,1,15/04/2024,Signup,60,Signup
212,2,15/04/2024,Features,59,None
361,2,15/04/2024,Homepage,191,None
91,3,15/04/2024,Features,108,None
539,1,15/04/2024,Features,131,Signup
586,4,15/04/2024,Pricing,263,Signup
947,5,15/04/2024,Pricing,156,Purchase
224,3,15/04/2024,Homepage,105,None
863,5,15/04/2024,Homepage,248,None
786,1,15/04/2024,Homepage,58,Purchase
712,4,15/04/2024,Signup,164,None
825,4,15/04/2024,Homepage,239,Signup
804,4,15/04/2024,Features,250,None
202,2,15/04/2024,Features,198,None
733,4,15/04/2024,Features,122,Signup
816,2,15/04/2024,Homepage,81,None
49,4,15/04/2024,Signup,208,Purchase
376,5,16/04/2024,Pricing,208,None
968,5,16/04/2024,Pricing,115,None
630,4,16/04/2024,Homepage,268,None
580,4,16/04/2024,Pricing,35,None
636,2,16/04/2024,Pricing,162,Signup
712,2,16/04/2024,Pricing,200,None
319,2,16/04/2024,Homepage,279,Purchase
969,1,16/04/2024,Signup,293,Purchase
294,2,16/04/2024,Features,183,Signup
6,2,16/04/2024,Pricing,108,Signup
610,1,16/04/2024,Signup,74,None
56,4,16/04/2024,Features,175,None
477,3,16/04/2024,Homepage,187,None
431,1,16/04/2024,Signup,84,None
39,2,16/04/2024,Signup,257,None
562,1,16/04/2024,Homepage,90,None
265,5,16/04/2024,Features,285,None
635,5,16/04/2024,Homepage,180,None
194,4,16/04/2024,Homepage,208,None
323,2,16/04/2024,Pricing,160,Signup
63,5,16/04/2024,Homepage,137,Signup
17,1,16/04/2024,Pricing,48,None
190,2,16/04/2024,Homepage,32,None
195,4,16/04/2024,Pricing,287,None
268,2,16/04/2024,Pricing,88,None
416,2,16/04/2024,Signup,222,Purchase
395,1,16/04/2024,Pricing,264,None
21,2,16/04/2024,Signup,296,Purchase
101,1,17/04/2024,Features,266,None
783,1,17/04/2024,Features,264,None
633,2,17/04/2024,Features,296,None
53,4,17/04/2024,Homepage,212,None
456,4,17/04/2024,Pricing,148,None
670,3,17/04/2024,Pricing,268,None
902,5,17/04/2024,Features,233,None
271,2,17/04/2024,Signup,105,None
627,2,17/04/2024,Features,74,None
751,1,17/04/2024,Homepage,230,Purchase
976,4,17/04/2024,Homepage,107,None
820,2,17/04/2024,Features,186,None
33,4,17/04/2024,Homepage,247,None
408,3,17/04/2024,Homepage,221,Purchase
762,2,17/04/2024,Homepage,57,None
860,1,17/04/2024,Features,240,None
775,4,17/04/2024,Features,52,None
714,5,17/04/2024,Features,168,Purchase
121,4,17/04/2024,Pricing,87,None
66,4,17/04/2024,Signup,181,Signup
76,5,17/04/2024,Features,137,Purchase
856,4,17/04/2024,Features,76,Signup
509,3,17/04/2024,Features,161,None
711,2,17/04/2024,Signup,292,Signup
809,2,17/04/2024,Pricing,258,Purchase
701,2,17/04/2024,Homepage,238,Purchase
37,4,17/04/2024,Features,110,None
909,5,18/04/2024,Signup,65,None
932,4,18/04/2024,Features,282,None
63,2,18/04/2024,Features,240,None
454,5,18/04/2024,Features,133,None
831,2,18/04/2024,Pricing,285,None
443,2,18/04/2024,Homepage,141,None
589,3,18/04/2024,Signup,120,None
531,3,18/04/2024,Homepage,244,None
385,4,18/04/2024,Pricing,156,Signup
2,3,18/04/2024,Pricing,130,Purchase
725,5,18/04/2024,Pricing,202,None
718,1,18/04/2024,Pricing,299,None
603,5,18/04/2024,Pricing,220,None
113,2,18/04/2024,Pricing,185,None
108,2,18/04/2024,Features,243,None
150,3,18/04/2024,Pricing,59,None
591,2,18/04/2024,Features,267,Signup
270,1,18/04/2024,Homepage,207,None
68,4,18/04/2024,Homepage,255,None
874,4,18/04/2024,Homepage,258,None
402,5,18/04/2024,Features,127,None
262,4,18/04/2024,Signup,232,None
27,3,18/04/2024,Signup,277,Purchase
704,3,18/04/2024,Signup,187,Signup
412,2,18/04/2024,Signup,160,None
750,3,18/04/2024,Homepage,282,None
938,3,18/04/2024,Pricing,167,None
526,4,18/04/2024,Features,256,None
814,1,19/04/2024,Homepage,190,None
433,2,19/04/2024,Homepage,263,None
569,5,19/04/2024,Pricing,207,None
59,4,19/04/2024,Signup,245,None
18,2,19/04/2024,Homepage,284,None
215,4,19/04/2024,Features,216,Purchase
864,3,19/04/2024,Pricing,175,None
986,5,19/04/2024,Homepage,285,None
221,5,19/04/2024,Homepage,210,None
206,1,19/04/2024,Pricing,58,None
392,2,19/04/2024,Pricing,285,None
283,5,19/04/2024,Pricing,208,Signup
274,4,19/04/2024,Signup,73,Signup
709,2,19/04/2024,Pricing,110,None
556,3,19/04/2024,Signup,221,None
432,1,19/04/2024,Signup,279,Signup
735,3,19/04/2024,Pricing,229,None
126,5,19/04/2024,Signup,271,Purchase
349,3,19/04/2024,Signup,294,None
506,4,19/04/2024,Signup,152,None
841,4,19/04/2024,Homepage,147,Signup
699,2,19/04/2024,Features,247,Signup
796,1,19/04/2024,Pricing,188,None
7,1,19/04/2024,Features,125,None
904,4,19/04/2024,Homepage,179,None
694,3,19/04/2024,Features,188,Signup
888,3,19/04/2024,Features,171,None
505,2,19/04/2024,Features,137,None
27,5,20/04/2024,Signup,277,None
636,5,20/04/2024,Homepage,210,None
716,2,20/04/2024,Pricing,123,Signup
806,5,20/04/2024,Pricing,64,None
94,4,20/04/2024,Pricing,183,None
434,1,20/04/2024,Signup,211,None
533,1,20/04/2024,Features,101,None
478,5,20/04/2024,Homepage,32,None
888,5,20/04/2024,Homepage,141,None
441,5,20/04/2024,Homepage,60,None
958,1,20/04/2024,Signup,65,None
440,5,20/04/2024,Signup,159,Purchase
733,3,20/04/2024,Homepage,199,None
152,3,20/04/2024,Features,120,None
698,4,20/04/2024,Features,206,Signup
650,2,20/04/2024,Pricing,72,None
641,4,20/04/2024,Signup,150,None
615,1,20/04/2024,Homepage,222,None
404,3,20/04/2024,Signup,211,None
456,2,20/04/2024,Homepage,43,None
51,3,20/04/2024,Features,191,None
551,5,20/04/2024,Signup,93,Purchase
964,1,20/04/2024,Pricing,245,Purchase
765,2,20/04/2024,Pricing,125,None
415,4,20/04/2024,Pricing,67,Purchase
550,1,20/04/2024,Signup,97,None
953,4,20/04/2024,Pricing,37,None
895,4,21/04/2024,Signup,211,None
646,4,21/04/2024,Signup,169,None
60,5,21/04/2024,Pricing,166,None
977,4,21/04/2024,Pricing,74,None
475,3,21/04/2024,Features,54,None
446,2,21/04/2024,Features,58,Purchase
800,2,21/04/2024,Homepage,82,None
967,1,21/04/2024,Features,254,None
346,3,21/04/2024,Signup,44,None
204,4,21/04/2024,Homepage,230,None
658,3,21/04/2024,Signup,295,Signup
32,4,21/04/2024,Pricing,32,Purchase
672,4,21/04/2024,Features,136,Purchase
85,2,21/04/2024,Signup,262,None
91,5,21/04/2024,Pricing,187,None
40,1,21/04/2024,Signup,150,None
758,2,21/04/2024,Features,103,None
179,4,21/04/2024,Signup,72,Signup
587,1,21/04/2024,Features,281,Signup
295,4,21/04/2024,Signup,135,None
581,2,21/04/2024,Homepage,158,Signup
380,4,21/04/2024,Features,149,None
552,1,21/04/2024,Pricing,254,None
128,4,21/04/2024,Features,97,None
208,2,21/04/2024,Signup,132,None
14,4,21/04/2024,Signup,297,None
164,1,21/04/2024,Pricing,267,Signup
487,3,21/04/2024,Homepage,143,None
892,3,22/04/2024,Features,130,Signup
396,5,22/04/2024,Features,220,Signup
360,5,22/04/2024,Signup,57,None
332,2,22/04/2024,Features,223,None
823,4,22/04/2024,Features,224,None
421,4,22/04/2024,Homepage,159,None
83,4,22/04/2024,Features,258,None
204,2,22/04/2024,Features,131,None
692,2,22/04/2024,Pricing,257,None
163,4,22/04/2024,Homepage,236,None
955,1,22/04/2024,Signup,296,None
81,2,22/04/2024,Features,146,None
541,5,22/04/2024,Signup,102,None
394,1,22/04/2024,Features,49,None
870,3,22/04/2024,Signup,52,Purchase
9,4,22/04/2024,Homepage,110,None
146,5,22/04/2024,Features,150,Signup
753,5,22/04/2024,Signup,205,None
237,5,22/04/2024,Signup,187,Signup
221,5,22/04/2024,Signup,230,None
666,4,22/04/2024,Homepage,120,Signup
351,5,22/04/2024,Pricing,252,None
124,5,22/04/2024,Homepage,234,None
102,1,22/04/2024,Homepage,276,None
700,2,22/04/2024,Features,270,None
380,3,22/04/2024,Homepage,116,None
991,4,22/04/2024,Signup,137,None
60,3,23/04/2024,Pricing,112,None
187,3,23/04/2024,Homepage,116,Signup
275,2,23/04/2024,Pricing,233,None
525,4,23/04/2024,Features,91,None
898,1,23/04/2024,Pricing,283,None
284,2,23/04/2024,Homepage,150,None
523,5,23/04/2024,Signup,52,Signup
964,5,23/04/2024,Homepage,275,Signup
958,3,23/04/2024,Pricing,194,None
785,1,23/04/2024,Pricing,127,None
284,3,23/04/2024,Homepage,96,None
637,5,23/04/2024,Homepage,256,Purchase
775,4,23/04/2024,Homepage,154,Purchase
513,2,23/04/2024,Homepage,253,None
8,1,23/04/2024,Pricing,74,None
666,2,23/04/2024,Homepage,255,None
68,2,23/04/2024,Signup,41,None
828,3,23/04/2024,Pricing,226,None
761,5,23/04/2024,Features,292,None
373,1,23/04/2024,Signup,133,None
512,2,23/04/2024,Homepage,55,None
421,1,23/04/2024,Signup,81,Signup
429,1,23/04/2024,Pricing,149,None
726,5,23/04/2024,Homepage,40,None
626,2,23/04/2024,Signup,59,Signup
759,1,23/04/2024,Signup,272,Signup
512,1,23/04/2024,Homepage,114,Signup
201,2,23/04/2024,Homepage,44,None
624,2,24/04/2024,Homepage,112,None
167,2,24/04/2024,Signup,154,None
939,3,24/04/2024,Signup,63,None
994,2,24/04/2024,Pricing,155,None
677,5,24/04/2024,Features,237,None
69,1,24/04/2024,Pricing,83,None
92,3,24/04/2024,Pricing,290,None
782,2,24/04/2024,Signup,298,None
654,4,24/04/2024,Homepage,190,None
938,3,24/04/2024,Homepage,277,None
329,3,24/04/2024,Features,235,Signup
647,3,24/04/2024,Features,239,None
351,3,24/04/2024,Signup,55,Signup
141,1,24/04/2024,Signup,148,Purchase
611,1,24/04/2024,Pricing,78,None
900,3,24/04/2024,Features,242,None
233,4,24/04/2024,Features,31,None
529,2,24/04/2024,Signup,280,None
262,3,24/04/2024,Pricing,168,None
553,3,24/04/2024,Signup,73,Signup
440,2,24/04/2024,Pricing,182,Signup
926,1,24/04/2024,Pricing,72,None
694,3,24/04/2024,Features,205,None
279,3,24/04/2024,Homepage,91,None
358,3,24/04/2024,Homepage,222,None
536,3,24/04/2024,Features,45,Signup
252,2,24/04/2024,Pricing,228,Purchase
891,1,24/04/2024,Homepage,124,None
933,4,25/04/2024,Features,148,Purchase
748,2,25/04/2024,Signup,148,None
188,4,25/04/2024,Features,43,None
35,4,25/04/2024,Signup,38,Signup
967,2,25/04/2024,Signup,82,None
391,1,25/04/2024,Signup,258,None
345,1,25/04/2024,Pricing,58,None
589,1,25/04/2024,Homepage,235,Signup
18,2,25/04/2024,Signup,271,None
608,2,25/04/2024,Homepage,173,Purchase
561,5,25/04/2024,Signup,140,None
806,2,25/04/2024,Features,175,Signup
1,5,25/04/2024,Pricing,194,Purchase
459,4,25/04/2024,Features,46,Signup
626,2,25/04/2024,Signup,275,None
877,5,25/04/2024,Features,137,None
5,1,25/04/2024,Features,234,Signup
608,4,25/04/2024,Pricing,237,None
957,2,25/04/2024,Features,168,None
640,3,25/04/2024,Signup,61,None
523,4,25/04/2024,Pricing,41,None
798,4,25/04/2024,Features,184,None
866,5,25/04/2024,Pricing,33,None
874,2,25/04/2024,Signup,131,None
241,5,25/04/2024,Homepage,97,Signup
526,4,25/04/2024,Features,243,Purchase
276,1,25/04/2024,Features,44,None
42,2,26/04/2024,Features,54,Signup
205,2,26/04/2024,Signup,231,Purchase
429,2,26/04/2024,Features,281,Signup
52,1,26/04/2024,Features,53,Purchase
108,4,26/04/2024,Features,144,None
145,3,26/04/2024,Features,203,None
505,4,26/04/2024,Signup,272,None
755,1,26/04/2024,Signup,37,Purchase
934,5,26/04/2024,Signup,251,None
527,5,26/04/2024,Homepage,288,Signup
677,3,26/04/2024,Signup,229,None
115,5,26/04/2024,Signup,80,Signup
133,1,26/04/2024,Pricing,293,Signup
304,3,26/04/2024,Pricing,34,None
897,1,26/04/2024,Homepage,61,None
818,2,26/04/2024,Pricing,277,Signup
934,5,26/04/2024,Signup,205,Signup
255,2,26/04/2024,Pricing,185,None
460,4,26/04/2024,Homepage,41,Signup
813,2,26/04/2024,Pricing,101,None
582,5,26/04/2024,Pricing,31,None
361,4,26/04/2024,Signup,203,None
495,5,26/04/2024,Pricing,51,None
785,5,26/04/2024,Features,60,None
273,5,26/04/2024,Signup,147,None
779,1,26/04/2024,Pricing,134,Signup
518,5,26/04/2024,Signup,57,Signup
920,4,26/04/2024,Features,186,Purchase
944,4,27/04/2024,Pricing,77,None
580,3,27/04/2024,Signup,114,None
167,5,27/04/2024,Signup,107,Purchase
275,1,27/04/2024,Signup,296,None
95,5,27/04/2024,Pricing,296,None
465,4,27/04/2024,Homepage,207,Signup
800,2,27/04/2024,Signup,72,None
427,5,27/04/2024,Features,236,None
48,1,27/04/2024,Features,254,None
278,4,27/04/2024,Features,290,None
994,5,27/04/2024,Features,82,None
56,3,27/04/2024,Pricing,198,None
331,2,27/04/2024,Features,221,None
109,4,27/04/2024,Signup,278,None
32,3,27/04/2024,Signup,292,None
596,4,27/04/2024,Signup,69,None
67,2,27/04/2024,Features,82,None
148,3,27/04/2024,Signup,225,None
160,3,27/04/2024,Signup,245,None
883,2,27/04/2024,Pricing,291,None
788,2,27/04/2024,Signup,241,None
808,2,27/04/2024,Pricing,291,None
936,4,27/04/2024,Pricing,186,None
574,4,27/04/2024,Signup,116,None
610,1,27/04/2024,Pricing,279,None
941,3,27/04/2024,Homepage,262,None
245,3,27/04/2024,Homepage,148,None
749,5,27/04/2024,Pricing,45,None
439,3,28/04/2024,Signup,100,Purchase
735,1,28/04/2024,Pricing,49,None
123,1,28/04/2024,Signup,295,None
488,2,28/04/2024,Features,138,None
191,3,28/04/2024,Pricing,242,None
205,1,28/04/2024,Pricing,169,Purchase
913,2,28/04/2024,Homepage,182,None
81,1,28/04/2024,Signup,136,None
511,3,28/04/2024,Homepage,86,None
135,3,28/04/2024,Features,237,Purchase
453,2,28/04/2024,Features,154,Purchase
814,3,28/04/2024,Pricing,114,None
981,2,28/04/2024,Signup,230,None
507,3,28/04/2024,Homepage,224,None
671,5,28/04/2024,Homepage,211,Signup
589,2,28/04/2024,Signup,89,None
892,5,28/04/2024,Features,206,None
694,3,28/04/2024,Features,202,None
418,4,28/04/2024,Homepage,276,Signup
603,3,28/04/2024,Pricing,200,None
403,4,28/04/2024,Homepage,79,Signup
135,3,28/04/2024,Features,291,None
633,2,28/04/2024,Signup,252,None
131,1,28/04/2024,Pricing,236,None
155,2,28/04/2024,Homepage,42,None
239,4,28/04/2024,Homepage,231,None
282,3,28/04/2024,Signup,137,Purchase
526,3,29/04/2024,Homepage,265,None
960,3,29/04/2024,Signup,219,None
732,1,29/04/2024,Homepage,111,None
575,1,29/04/2024,Features,102,None
58,2,29/04/2024,Homepage,50,Signup
294,2,29/04/2024,Pricing,239,None
942,4,29/04/2024,Features,130,None
406,1,29/04/2024,Features,296,Purchase
108,5,29/04/2024,Features,65,None
505,2,29/04/2024,Features,95,None
838,5,29/04/2024,Pricing,39,None
818,2,29/04/2024,Homepage,204,None
26,5,29/04/2024,Features,229,Signup
269,5,29/04/2024,Signup,247,None
565,2,29/04/2024,Homepage,163,Signup
839,1,29/04/2024,Homepage,101,Signup
944,2,29/04/2024,Signup,248,Signup
766,1,29/04/2024,Pricing,31,None
74,3,29/04/2024,Homepage,229,None
907,3,29/04/2024,Pricing,195,Purchase
585,3,29/04/2024,Features,168,None
475,3,29/04/2024,Features,288,Signup
145,4,29/04/2024,Homepage,183,Purchase
352,4,29/04/2024,Features,252,None
863,2,29/04/2024,Pricing,101,Signup
767,5,29/04/2024,Signup,192,None
230,4,29/04/2024,Signup,218,None
295,4,29/04/2024,Signup,39,Signup
177,5,30/04/2024,Features,43,Signup
701,4,30/04/2024,Homepage,67,None
519,5,30/04/2024,Pricing,148,Signup
967,4,30/04/2024,Features,152,None
632,3,30/04/2024,Features,238,None
514,5,30/04/2024,Homepage,265,None
368,3,30/04/2024,Features,297,None
192,2,30/04/2024,Pricing,119,None
194,5,30/04/2024,Homepage,165,None
638,5,30/04/2024,Signup,208,None
278,1,30/04/2024,Pricing,56,None
815,4,30/04/2024,Pricing,123,None
769,5,30/04/2024,Features,167,None
727,1,30/04/2024,Homepage,212,None
165,1,30/04/2024,Pricing,40,None
667,1,30/04/2024,Features,107,None
661,3,30/04/2024,Homepage,272,None
341,1,30/04/2024,Homepage,265,None
232,5,30/04/2024,Pricing,268,None
547,2,30/04/2024,Features,82,None
242,4,30/04/2024,Pricing,210,None
879,3,30/04/2024,Pricing,245,None
62,1,30/04/2024,Homepage,135,Signup
927,1,30/04/2024,Homepage,250,None
668,3,30/04/2024,Features,107,None
741,3,30/04/2024,Homepage,268,None
586,5,30/04/2024,Pricing,117,Purchase
329,5,01/05/2024,Signup,236,None
565,2,01/05/2024,Features,67,None
597,5,01/05/2024,Features,204,None
920,5,01/05/2024,Pricing,253,None
319,3,01/05/2024,Homepage,201,None
49,3,01/05/2024,Signup,165,None
1000,4,01/05/2024,Features,48,None
444,3,01/05/2024,Features,164,None
300,3,01/05/2024,Homepage,129,None
939,5,01/05/2024,Homepage,276,None
654,5,01/05/2024,Homepage,219,Purchase
505,3,01/05/2024,Signup,201,None
368,3,01/05/2024,Homepage,223,None
778,4,01/05/2024,Pricing,231,None
156,1,01/05/2024,Homepage,97,None
603,3,01/05/2024,Homepage,99,None
998,2,01/05/2024,Features,229,None
547,4,01/05/2024,Pricing,149,None
839,1,01/05/2024,Signup,270,Signup
426,5,01/05/2024,Signup,130,None
38,3,01/05/2024,Homepage,93,None
7,2,01/05/2024,Signup,152,None
315,5,01/05/2024,Features,100,None
598,3,01/05/2024,Features,294,None
4,1,01/05/2024,Pricing,112,Signup
76,3,01/05/2024,Signup,278,Signup
747,3,01/05/2024,Pricing,164,Purchase
268,2,01/05/2024,Pricing,62,None
414,4,02/05/2024,Signup,269,None
79,5,02/05/2024,Homepage,157,None
724,5,02/05/2024,Pricing,44,None
283,3,02/05/2024,Homepage,247,None
364,2,02/05/2024,Features,273,None
768,4,02/05/2024,Pricing,82,None
81,3,02/05/2024,Signup,108,Signup
164,5,02/05/2024,Homepage,180,Purchase
565,3,02/05/2024,Features,67,None
914,1,02/05/2024,Features,127,None
593,4,02/05/2024,Homepage,49,Signup
395,3,02/05/2024,Features,70,Signup
189,2,02/05/2024,Signup,168,None
970,5,02/05/2024,Pricing,297,None
100,1,02/05/2024,Signup,146,None
922,2,02/05/2024,Pricing,271,Signup
640,5,02/05/2024,Features,287,None
155,1,02/05/2024,Homepage,144,Purchase
564,5,02/05/2024,Signup,121,Signup
336,4,02/05/2024,Features,253,Purchase
284,3,02/05/2024,Pricing,61,None
133,5,02/05/2024,Pricing,83,None
359,1,02/05/2024,Pricing,143,Signup
726,4,02/05/2024,Signup,110,Signup
104,3,02/05/2024,Homepage,199,None
242,4,02/05/2024,Homepage,225,None
438,2,02/05/2024,Homepage,101,None
792,2,02/05/2024,Signup,176,None
999,3,03/05/2024,Homepage,273,None
364,2,03/05/2024,Features,273,None
620,3,03/05/2024,Signup,292,None
535,2,03/05/2024,Features,246,Purchase
349,2,03/05/2024,Pricing,222,None
44,2,03/05/2024,Pricing,130,None
7,3,03/05/2024,Pricing,193,None
910,5,03/05/2024,Homepage,154,None
206,5,03/05/2024,Signup,179,Signup
146,2,03/05/2024,Features,94,None
425,5,03/05/2024,Pricing,158,None
638,4,03/05/2024,Signup,65,None
479,2,03/05/2024,Features,273,None
453,4,03/05/2024,Signup,270,Signup
787,5,03/05/2024,Homepage,228,Signup
753,3,03/05/2024,Homepage,237,Signup
131,1,03/05/2024,Signup,146,None
28,3,03/05/2024,Signup,282,None
393,3,03/05/2024,Pricing,180,None
748,5,03/05/2024,Homepage,86,Signup
208,3,03/05/2024,Pricing,180,None
564,5,03/05/2024,Signup,101,None
216,1,03/05/2024,Features,276,Purchase
944,5,03/05/2024,Features,233,None
832,4,03/05/2024,Signup,204,Signup
159,5,03/05/2024,Signup,79,None
526,4,03/05/2024,Pricing,39,None
861,3,04/05/2024,Pricing,207,Signup
943,3,04/05/2024,Homepage,192,None
911,4,04/05/2024,Signup,34,Purchase
755,3,04/05/2024,Pricing,78,None
175,2,04/05/2024,Pricing,83,None
174,1,04/05/2024,Homepage,49,Purchase
610,5,04/05/2024,Signup,68,None
261,1,04/05/2024,Homepage,118,None
885,3,04/05/2024,Features,147,None
651,1,04/05/2024,Features,167,Signup
373,2,04/05/2024,Homepage,38,None
64,2,04/05/2024,Features,213,None
275,5,04/05/2024,Features,242,None
485,3,04/05/2024,Features,168,Signup
201,3,04/05/2024,Features,108,None
120,2,04/05/2024,Homepage,119,None
315,4,04/05/2024,Signup,147,None
714,1,04/05/2024,Homepage,34,None
751,2,04/05/2024,Homepage,132,None
398,1,04/05/2024,Signup,291,None
525,5,04/05/2024,Features,163,Purchase
670,2,04/05/2024,Pricing,81,Signup
591,5,04/05/2024,Features,140,Signup
361,4,04/05/2024,Pricing,173,None
78,4,04/05/2024,Homepage,189,None
650,3,04/05/2024,Homepage,212,None
943,5,04/05/2024,Homepage,194,None
701,2,04/05/2024,Signup,66,Signup
589,1,05/05/2024,Signup,273,None
230,1,05/05/2024,Signup,280,None
670,5,05/05/2024,Pricing,238,Signup
110,2,05/05/2024,Signup,96,None
76,3,05/05/2024,Signup,144,Purchase
493,4,05/05/2024,Signup,255,Purchase
882,4,05/05/2024,Features,253,None
921,3,05/05/2024,Pricing,166,None
828,2,05/05/2024,Homepage,41,None
969,1,05/05/2024,Homepage,293,None
656,1,05/05/2024,Signup,59,None
439,1,05/05/2024,Signup,190,None
673,2,05/05/2024,Homepage,34,Signup
493,2,05/05/2024,Pricing,198,Signup
255,5,05/05/2024,Pricing,126,None
721,5,05/05/2024,Features,230,None
372,3,05/05/2024,Homepage,241,None
621,3,05/05/2024,Signup,100,None
115,1,05/05/2024,Signup,270,None
370,2,05/05/2024,Signup,231,Signup
12,5,05/05/2024,Homepage,93,None
272,1,05/05/2024,Pricing,82,Purchase
282,5,05/05/2024,Pricing,283,None
790,2,05/05/2024,Homepage,113,None
151,2,05/05/2024,Pricing,52,Signup
978,3,05/05/2024,Signup,264,Purchase
989,2,05/05/2024,Signup,100,None
763,2,06/05/2024,Features,137,Signup
860,1,06/05/2024,Homepage,43,None
109,2,06/05/2024,Signup,46,None
457,4,06/05/2024,Pricing,79,None
860,1,06/05/2024,Homepage,41,None
477,3,06/05/2024,Features,142,None
744,1,06/05/2024,Features,175,None
620,1,06/05/2024,Homepage,165,Signup
104,2,06/05/2024,Pricing,85,Purchase
100,1,06/05/2024,Homepage,244,None
415,5,06/05/2024,Homepage,216,None
757,4,06/05/2024,Pricing,95,Signup
938,5,06/05/2024,Homepage,87,Signup
759,3,06/05/2024,Homepage,134,None
394,4,06/05/2024,Signup,114,Signup
887,2,06/05/2024,Features,143,None
821,4,06/05/2024,Features,208,None
300,2,06/05/2024,Pricing,244,None
850,1,06/05/2024,Features,256,None
947,2,06/05/2024,Pricing,286,None
401,3,06/05/2024,Pricing,33,None
65,5,06/05/2024,Pricing,221,None
795,4,06/05/2024,Homepage,241,None
